property_id,micro_market,sector,latitude,longitude,distance_to_center_km,rooms,floor_area_m2,quality_score,building_age_years,amenity_density,local_tax_rate,income_zone_rating,transit_proximity_score,green_space_ratio,crime_index,school_rating,noise_level_db,energy_label,parking_available,has_balcony,last_renovation_year,valuation_eur
PROP-00152,West,Social Rental,52.362063,4.82854,7.43,2,66.8,0.4667,19,0.4959,0.003945,3,0.0,0.0,0.2443,5.0,62.5,2,1,1,2006,252300.0
PROP-00153,East,Home Ownership,52.388486,4.933834,4.77,4,135.4,0.1164,28,0.6031,0.004067,4,0.1982,0.4739,0.1496,6.1,64.1,3,1,1,2000,590900.0
PROP-00154,South,Social Rental,52.329719,4.873213,5.08,4,89.7,0.0419,16,0.7922,0.004505,4,0.2069,0.353,0.1443,8.3,66.6,3,0,0,2019,290500.0
PROP-00155,West,Home Ownership,52.377808,4.835526,6.66,4,102.3,0.8447,16,0.6248,0.003783,4,0.0,0.3215,0.0,6.4,57.6,4,1,0,2024,783300.0
PROP-00156,West,Social Rental,52.375881,4.833945,6.81,4,136.8,0.688,3,0.5079,0.003585,3,0.0,0.4892,0.1557,4.7,70.6,3,1,1,2022,344700.0
PROP-00157,East,Private Rental,52.359288,4.931296,4.2,2,46.7,0.9175,110,0.6893,0.003893,3,0.5489,0.0136,0.3482,5.6,50.1,3,0,1,1914,391800.0
PROP-00158,North,Social Rental,52.379194,4.916137,2.56,4,99.8,0.2715,70,0.4556,0.003863,3,0.6211,0.4983,0.2863,3.7,34.2,7,1,1,1967,210800.0
PROP-00159,East,Social Rental,52.35768,4.921306,3.22,3,89.7,0.1614,25,0.6015,0.004137,3,0.5275,0.1268,0.0,4.9,52.7,2,1,0,2001,267400.0
PROP-00160,North,Social Rental,52.39625,4.92098,4.1,2,67.4,0.4113,8,0.5278,0.003387,3,0.5357,0.2956,0.3782,2.8,50.2,3,1,0,2024,220200.0
PROP-00161,East,Private Rental,52.362524,4.932626,4.26,3,85.5,0.8097,15,0.707,0.003435,3,0.5115,0.3278,0.2411,5.8,63.7,4,1,0,2009,528200.0
PROP-00162,South,Home Ownership,52.347961,4.866964,3.96,3,67.0,0.8656,3,0.8516,0.00447,5,0.6675,0.4376,0.0,9.0,60.3,1,0,1,2024,729000.0
PROP-00163,Center,Social Rental,52.373405,4.877218,2.01,4,105.0,0.045,39,0.9169,0.004375,3,0.6417,0.5867,0.0063,7.3,57.1,7,1,0,1993,343700.0
PROP-00164,Center,Social Rental,52.354941,4.898533,1.72,2,46.0,0.9173,15,0.8402,0.004811,5,0.8099,0.3167,0.1783,8.8,57.7,5,1,1,2012,402700.0
PROP-00165,East,Private Rental,52.362143,4.940828,5.16,4,108.8,0.6618,32,0.6198,0.004069,4,0.3333,0.1691,0.2958,6.6,48.0,4,1,1,2011,542300.0
PROP-00166,East,Private Rental,52.381265,4.941784,5.34,3,69.9,0.8036,14,0.6274,0.003814,3,0.3598,0.4603,0.2009,4.7,63.8,3,1,0,2021,480300.0
PROP-00167,East,Social Rental,52.367599,4.921536,2.96,4,139.7,0.7006,42,0.65,0.003645,4,0.8389,0.1478,0.1466,6.1,50.5,5,0,1,1982,358700.0
PROP-00168,East,Private Rental,52.353212,4.951833,6.58,5,141.9,0.5208,20,0.583,0.003676,4,0.2016,0.3518,0.3444,4.3,69.1,4,1,1,2016,555600.0
PROP-00169,North,Social Rental,52.387684,4.93214,4.57,4,110.8,0.3959,42,0.439,0.003344,3,0.4721,0.4116,0.1387,4.3,54.8,4,0,0,1988,238100.0
PROP-00170,Center,Social Rental,52.344455,4.89116,2.87,3,96.0,0.6597,17,0.9338,0.004653,5,0.5874,0.0305,0.3388,5.7,47.8,3,1,0,2009,415100.0
PROP-00171,East,Private Rental,52.367551,4.958486,7.05,3,71.6,0.9015,23,0.6611,0.003527,3,0.1111,0.2887,0.4267,3.4,63.1,4,1,1,2010,510400.0
PROP-00172,South,Home Ownership,52.357869,4.890072,1.45,2,58.2,0.4054,21,0.7949,0.004342,4,0.81,0.2115,0.2763,6.0,39.3,4,1,1,2012,399300.0
PROP-00173,Center,Social Rental,52.379689,4.902665,1.37,3,89.4,0.3531,48,0.9555,0.00483,4,0.9632,0.3783,0.1483,10.0,54.9,4,0,0,1978,344500.0
PROP-00174,West,Private Rental,52.356467,4.842381,6.03,4,88.6,0.5401,17,0.5561,0.003639,3,0.2748,0.0,0.0,4.7,55.5,3,1,1,2015,474500.0
PROP-00175,East,Home Ownership,52.367269,4.943155,5.35,4,122.5,0.0456,87,0.6136,0.003934,3,0.3227,0.3078,0.0627,4.4,45.4,7,0,0,1938,324900.0
PROP-00176,West,Social Rental,52.349732,4.819957,8.63,3,86.9,0.4154,1,0.6088,0.003952,3,0.0349,0.0909,0.1271,6.2,70.6,2,1,0,2023,273600.0
PROP-00177,West,Social Rental,52.375543,4.840922,6.03,2,75.9,0.3993,15,0.5573,0.004166,3,0.4169,0.0379,0.2472,6.0,50.7,3,0,1,2016,259300.0
PROP-00178,West,Social Rental,52.380093,4.821981,8.18,2,70.0,0.9493,63,0.7094,0.003449,2,0.0,0.4714,0.0,3.5,63.5,5,0,1,1963,282400.0
PROP-00179,South,Social Rental,52.34397,4.906118,3.14,2,71.7,0.695,25,0.8973,0.003867,4,0.5541,0.0648,0.2166,10.0,36.6,4,1,1,2024,337400.0
PROP-00180,Center,Social Rental,52.369613,4.910347,1.7,3,82.8,0.5214,68,0.9949,0.004555,5,0.8262,0.5338,0.1074,7.2,55.0,4,1,1,1958,380600.0
PROP-00181,East,Private Rental,52.388044,4.917988,3.24,2,57.0,0.5439,5,0.5765,0.004372,3,0.7014,0.3906,0.4664,3.3,61.6,3,0,0,2022,410800.0
PROP-00182,South,Social Rental,52.353757,4.875021,2.86,2,62.3,0.1381,58,0.6894,0.004428,4,0.7213,0.179,0.0,7.1,52.2,5,0,0,1977,252000.0
PROP-00183,Center,Social Rental,52.384337,4.911104,2.39,3,86.6,0.2068,21,0.8442,0.00425,5,0.5466,0.2051,0.2316,6.0,47.9,4,0,0,2005,348700.0
PROP-00184,South,Social Rental,52.34893,4.879586,2.9,2,65.0,0.2485,11,0.7498,0.004415,3,0.6801,0.3497,0.192,4.5,60.6,3,0,0,2014,272600.0
PROP-00185,North,Home Ownership,52.414313,4.887358,4.99,5,127.1,0.8119,87,0.5198,0.003157,3,0.3696,0.4109,0.2188,4.3,64.5,5,1,0,1944,612200.0
PROP-00186,East,Home Ownership,52.354678,4.981306,9.73,5,109.7,0.8296,37,0.725,0.003707,4,0.0,0.3912,0.1635,4.1,65.0,6,1,1,2015,808300.0
PROP-00187,South,Home Ownership,52.345089,4.88071,3.19,4,116.2,0.3572,12,0.7673,0.005173,5,0.5834,0.284,0.2945,8.8,38.3,4,1,0,2022,502100.0
PROP-00188,South,Social Rental,52.341012,4.909722,3.61,2,57.0,0.5961,120,0.8296,0.003777,4,0.5968,0.4019,0.1929,5.8,51.3,4,1,1,1908,280900.0
PROP-00189,Center,Home Ownership,52.378885,4.917551,2.69,3,83.1,0.4442,33,0.9422,0.004493,4,0.6626,0.178,0.2588,7.3,50.5,7,1,0,1995,486500.0
PROP-00190,Center,Home Ownership,52.363365,4.875852,2.25,3,83.4,0.0682,6,0.8673,0.004001,5,0.6887,0.2976,0.2699,5.9,47.0,3,1,1,2021,279300.0
PROP-00191,East,Social Rental,52.35909,4.943259,5.49,2,76.6,0.9554,8,0.6706,0.003928,3,0.2809,0.2753,0.2155,4.0,47.9,1,1,1,2017,349100.0
PROP-00192,South,Social Rental,52.35735,4.880294,2.15,4,111.5,0.6455,5,0.7206,0.004049,4,0.7174,0.3618,0.2419,6.0,52.5,1,0,1,2024,425200.0
PROP-00193,South,Private Rental,52.333408,4.901274,4.12,2,66.2,0.6674,11,0.7024,0.004081,4,0.5228,0.1548,0.1378,5.3,47.6,3,0,0,2024,478100.0
PROP-00194,South,Home Ownership,52.356923,4.877389,2.43,3,72.9,0.1099,64,0.8718,0.004243,3,0.6352,0.0925,0.1107,5.9,41.4,5,0,1,1993,205600.0
PROP-00195,East,Home Ownership,52.366679,4.95793,6.99,4,127.8,0.1955,5,0.5318,0.003778,4,0.2206,0.3365,0.0061,5.2,61.4,1,1,0,2024,433300.0
PROP-00196,North,Social Rental,52.41816,4.917165,5.88,4,135.5,0.3418,17,0.4056,0.003548,3,0.3429,0.4932,0.1701,6.1,55.8,4,1,0,2011,262300.0
PROP-00197,West,Social Rental,52.368172,4.814525,8.94,2,53.1,0.7486,19,0.593,0.003964,4,0.0,0.5783,0.2219,4.7,50.0,2,1,1,2005,288000.0
PROP-00198,West,Social Rental,52.377178,4.86187,3.76,2,57.2,0.7281,27,0.6691,0.003629,3,0.6304,0.2176,0.0,7.5,61.8,3,0,1,2011,289600.0
PROP-00199,East,Social Rental,52.363953,4.949275,6.06,3,68.7,0.6353,6,0.6426,0.003928,4,0.2609,0.1903,0.4169,5.6,63.3,1,1,0,2019,307400.0
PROP-00200,East,Private Rental,52.351198,4.946239,6.06,3,94.9,0.8086,105,0.6599,0.003618,3,0.3543,0.5262,0.1601,9.3,40.7,5,1,0,1921,417400.0
PROP-00201,West,Social Rental,52.379275,4.809595,9.54,3,100.4,0.347,81,0.4348,0.003809,2,0.0,0.5465,0.2383,4.0,63.8,7,0,0,1945,220700.0
PROP-00202,Center,Social Rental,52.361419,4.884022,1.55,3,94.1,0.7687,1,0.903,0.004344,3,0.8006,0.2172,0.3621,9.8,38.2,1,1,1,2024,507900.0
PROP-00203,North,Home Ownership,52.386534,4.938774,5.19,3,88.3,0.6308,18,0.3852,0.003787,3,0.3286,0.3967,0.1273,4.8,61.5,3,1,1,2024,442500.0
PROP-00204,North,Social Rental,52.433776,4.934661,8.34,2,54.0,0.6831,80,0.4677,0.003197,2,0.1006,0.4493,0.3108,4.9,68.1,4,1,1,1967,208100.0
PROP-00205,South,Private Rental,52.346864,4.867315,4.0,3,63.9,0.6129,28,0.6194,0.004083,4,0.5628,0.1953,0.3764,3.4,63.5,4,1,1,2020,502600.0
PROP-00206,Center,Home Ownership,52.367308,4.898007,0.45,4,102.7,0.9382,9,1.0,0.004731,5,1.0,0.2758,0.085,5.5,37.2,3,0,0,2024,1121900.0
PROP-00207,South,Home Ownership,52.334082,4.900629,4.04,4,119.7,0.6082,17,0.7606,0.003633,4,0.3916,0.2089,0.1585,7.7,54.7,2,0,0,2012,725500.0
PROP-00208,West,Social Rental,52.394874,4.834928,7.22,3,85.6,0.979,16,0.6205,0.003945,4,0.1347,0.2804,0.3276,1.7,55.3,5,0,1,2024,327400.0
PROP-00209,East,Social Rental,52.376882,4.936092,4.62,2,47.6,0.8265,24,0.6884,0.003919,2,0.3786,0.4191,0.1543,5.1,62.1,3,1,1,2004,315100.0
PROP-00210,North,Social Rental,52.391456,4.886075,2.58,4,136.8,0.4604,37,0.3722,0.003795,3,0.5668,0.2037,0.4421,4.3,57.7,5,1,1,2008,278300.0
PROP-00211,East,Social Rental,52.328908,4.950281,7.65,2,57.3,0.9589,4,0.5724,0.004033,3,0.0937,0.0,0.0872,3.8,58.2,3,0,1,2024,325300.0
PROP-00212,West,Social Rental,52.368543,4.834232,6.75,2,66.7,0.4499,35,0.7591,0.004484,3,0.1231,0.6767,0.1901,5.6,46.3,6,0,0,1998,227900.0
PROP-00213,South,Home Ownership,52.321244,4.85877,6.74,4,117.3,0.7818,19,0.8514,0.004023,4,0.1597,0.0685,0.1947,9.5,62.4,3,0,1,2013,957500.0
PROP-00214,West,Private Rental,52.365914,4.835721,6.6,3,70.5,0.6972,60,0.5003,0.003234,3,0.3706,0.3407,0.3077,3.9,45.6,5,1,1,1966,402800.0
PROP-00215,East,Home Ownership,52.350347,4.977678,9.43,5,142.6,0.2416,34,0.5877,0.004061,3,0.0,0.5264,0.2627,6.3,60.4,3,0,1,1992,611100.0
PROP-00216,South,Social Rental,52.321674,4.866584,6.22,3,76.0,0.704,7,0.8035,0.00418,3,0.1329,0.5299,0.1789,6.4,58.3,1,0,1,2017,381500.0
PROP-00217,East,Social Rental,52.379643,4.92062,3.04,4,107.0,0.3041,50,0.6179,0.004204,3,0.6957,0.3299,0.2468,4.5,37.8,5,1,0,1995,295100.0
PROP-00218,East,Private Rental,52.371039,4.904613,1.07,2,52.8,0.7521,11,0.562,0.003968,3,0.8976,0.3974,0.2598,4.9,49.4,4,0,1,2023,436600.0
PROP-00219,Center,Private Rental,52.36193,4.899019,1.0,3,74.6,0.6463,23,0.9717,0.003789,5,0.9044,0.1835,0.1789,7.3,41.7,2,1,1,2002,633500.0
PROP-00220,North,Social Rental,52.402375,4.9302,5.31,4,99.3,0.1125,39,0.3382,0.003867,3,0.32,0.5145,0.2714,6.5,66.2,4,0,0,2009,201000.0
PROP-00221,South,Social Rental,52.346491,4.895771,2.61,3,84.7,0.0551,16,0.8287,0.004279,3,0.6386,0.0,0.3394,4.6,60.3,3,1,1,2018,280200.0
PROP-00222,North,Private Rental,52.41135,4.90773,4.8,3,103.3,0.5385,33,0.4127,0.003046,3,0.2418,0.3681,0.3515,5.4,38.4,3,0,0,1993,334200.0
PROP-00223,Center,Social Rental,52.383796,4.900338,1.64,2,63.2,0.049,25,0.8133,0.004035,5,0.9136,0.5774,0.2612,8.7,43.6,2,1,0,2018,305200.0
PROP-00224,South,Private Rental,52.326123,4.91361,5.29,4,91.4,0.8516,53,0.831,0.004335,4,0.2019,0.3299,0.1653,6.4,51.9,4,0,1,1973,589400.0
PROP-00225,South,Home Ownership,52.345048,4.869597,3.95,4,115.2,0.9118,4,0.7433,0.004457,5,0.4254,0.4615,0.0,4.5,45.2,2,1,0,2023,843900.0
PROP-00226,West,Social Rental,52.37441,4.848804,5.15,5,110.3,0.6768,10,0.5779,0.004208,3,0.2418,0.3812,0.3566,3.4,71.1,4,0,1,2014,356400.0
PROP-00227,East,Home Ownership,52.369982,4.949015,6.0,4,116.1,0.98,120,0.7094,0.003809,3,0.2202,0.2672,0.2819,3.9,72.6,5,1,0,1931,678600.0
PROP-00228,South,Social Rental,52.347012,4.884192,2.82,4,87.2,0.2572,38,0.896,0.003772,4,0.6171,0.4049,0.029,8.7,37.8,4,1,0,1989,346600.0
PROP-00229,South,Home Ownership,52.35023,4.857875,4.67,5,152.7,0.9158,20,0.7561,0.004443,3,0.3415,0.2668,0.0338,9.0,49.8,2,1,1,2012,1626500.0
PROP-00230,West,Social Rental,52.396313,4.831706,7.61,4,116.7,0.174,13,0.5511,0.003843,3,0.1835,0.2837,0.36,4.8,67.6,3,0,0,2016,255900.0
PROP-00231,Center,Social Rental,52.372744,4.888787,0.75,2,62.6,0.736,11,1.0,0.004346,4,0.8748,0.4719,0.0,7.0,45.7,4,1,0,2015,422600.0
PROP-00232,South,Private Rental,52.347679,4.856314,4.96,5,157.7,0.7078,8,0.9359,0.003766,4,0.2338,0.4972,0.1741,6.5,77.1,3,0,1,2024,734200.0
PROP-00233,South,Social Rental,52.332878,4.850899,6.4,5,136.2,0.3354,91,0.8363,0.004846,4,0.1061,0.3369,0.0787,8.5,55.5,4,1,1,1959,366200.0
PROP-00234,East,Social Rental,52.350182,4.957236,7.25,3,65.1,0.1095,101,0.7085,0.004279,4,0.197,0.5346,0.0491,4.3,66.7,4,1,1,1928,208600.0
PROP-00235,North,Social Rental,52.413563,4.908511,5.06,2,70.3,0.0071,34,0.4347,0.003441,3,0.4944,0.4189,0.1537,3.0,43.6,6,0,1,2019,162200.0
PROP-00236,East,Home Ownership,52.370881,4.949858,6.09,3,76.8,0.8051,56,0.5558,0.004562,4,0.2425,0.259,0.2138,6.3,40.9,5,1,0,1974,664400.0
PROP-00237,Center,Social Rental,52.357447,4.903521,1.68,4,131.9,0.6131,5,0.9227,0.00409,5,0.8414,0.3744,0.1602,7.6,61.2,1,1,1,2019,522400.0
PROP-00238,North,Home Ownership,52.396579,4.920524,4.09,3,88.3,0.72,3,0.5447,0.003323,3,0.3622,0.5172,0.094,4.9,61.4,1,1,1,2024,499800.0
PROP-00239,North,Home Ownership,52.403186,4.921621,4.72,4,109.7,0.3942,56,0.3624,0.002547,3,0.4389,0.1464,0.0926,8.6,52.0,4,0,1,1972,335300.0
PROP-00240,South,Social Rental,52.335201,4.845946,6.68,2,59.5,0.3231,23,0.7199,0.003587,4,0.2032,0.1709,0.0777,8.6,56.3,3,0,1,2006,283100.0
PROP-00241,East,Social Rental,52.372913,4.925529,3.4,2,77.1,0.8525,6,0.58,0.004188,3,0.5587,0.2724,0.0885,5.5,51.3,3,0,1,2024,327300.0
PROP-00242,South,Home Ownership,52.342895,4.87319,3.86,3,98.4,0.0039,120,0.784,0.004647,3,0.4708,0.1748,0.0011,6.6,65.5,3,1,1,1909,372500.0
PROP-00243,South,Social Rental,52.347069,4.869887,3.77,3,106.1,0.4874,29,0.8745,0.004903,4,0.623,0.3196,0.158,5.5,45.9,3,1,1,2001,366500.0
PROP-00244,Center,Home Ownership,52.363589,4.897716,0.77,5,137.0,0.5119,22,0.8805,0.004761,3,0.8719,0.2643,0.2301,7.9,40.6,2,0,0,2017,948200.0
PROP-00245,South,Home Ownership,52.347589,4.871465,3.61,3,82.0,0.0725,36,0.8309,0.003953,3,0.4921,0.2814,0.0473,6.2,38.7,6,0,1,1992,214600.0
PROP-00246,West,Social Rental,52.364182,4.850861,4.94,3,75.8,0.1058,29,0.4511,0.003834,4,0.3401,0.1303,0.2455,6.8,62.0,4,0,1,2002,226800.0
PROP-00247,East,Home Ownership,52.369391,4.948053,5.89,5,109.7,0.0861,18,0.7377,0.003343,4,0.3761,0.231,0.2552,5.5,66.6,5,1,1,2016,414200.0
PROP-00248,East,Private Rental,52.362532,4.917337,2.61,3,102.7,0.9218,6,0.7723,0.00411,3,0.7402,0.4588,0.2138,6.2,49.7,1,1,1,2024,582700.0
PROP-00249,North,Home Ownership,52.392132,4.905757,2.73,5,138.6,0.3115,45,0.4435,0.003197,2,0.5114,0.1939,0.3754,4.7,53.6,6,1,1,2006,371300.0
PROP-00250,East,Private Rental,52.366009,4.933966,4.35,4,82.2,0.7729,13,0.4576,0.004094,4,0.2935,0.3083,0.1052,6.3,52.3,3,1,0,2021,538200.0
PROP-00251,Center,Social Rental,52.353679,4.92377,3.67,2,65.6,0.5182,1,0.7516,0.005113,4,0.5809,0.2913,0.0718,6.7,39.5,1,0,1,2024,369200.0
PROP-00252,West,Home Ownership,52.381102,4.836603,6.6,5,153.1,0.2093,1,0.6721,0.003659,3,0.1495,0.058,0.305,8.3,51.2,2,1,1,2024,665200.0
PROP-00253,South,Home Ownership,52.315106,4.879603,6.33,4,133.1,0.857,34,0.7583,0.003835,3,0.2799,0.3029,0.1584,5.6,55.2,4,1,1,2014,985300.0
PROP-00254,North,Social Rental,52.391686,4.90902,2.87,2,68.7,0.4361,5,0.5212,0.003976,3,0.7961,0.4128,0.4191,7.6,36.9,1,0,1,2024,223800.0
PROP-00255,East,Home Ownership,52.367658,4.941521,5.17,5,118.9,0.9968,16,0.5386,0.004511,3,0.3191,0.4334,0.0554,4.3,55.9,5,0,1,2024,902500.0
PROP-00256,East,Home Ownership,52.365937,4.941358,5.17,3,85.0,0.5925,19,0.7016,0.003996,3,0.1645,0.4124,0.3759,4.4,42.1,3,0,1,2009,377400.0
PROP-00257,Center,Social Rental,52.377324,4.897693,0.87,4,126.3,0.6832,1,0.9514,0.004636,3,0.8967,0.3719,0.2475,6.0,41.5,2,1,1,2024,511600.0
PROP-00258,South,Home Ownership,52.3423,4.901574,3.16,5,109.3,0.9262,1,0.6859,0.004169,4,0.4828,0.363,0.1703,3.6,52.3,2,1,1,2024,1081000.0
PROP-00259,Center,Private Rental,52.379535,4.912525,2.21,3,100.3,0.5265,42,0.8298,0.004593,4,0.6817,0.1507,0.226,9.7,39.0,5,1,1,2003,565200.0
PROP-00260,North,Home Ownership,52.377764,4.895825,0.87,4,116.4,0.8817,85,0.4704,0.003313,2,0.6462,0.3658,0.3827,3.2,34.6,7,0,1,1940,584400.0
PROP-00261,East,Private Rental,52.363133,4.960877,7.35,4,109.5,0.5584,4,0.636,0.00412,3,0.1314,0.3436,0.1292,4.7,50.1,2,0,1,2024,509300.0
PROP-00262,West,Private Rental,52.380325,4.831481,7.14,4,107.1,0.7779,36,0.5304,0.004464,3,0.1748,0.2596,0.0994,5.5,71.9,6,1,0,1991,484400.0
PROP-00263,North,Home Ownership,52.396284,4.924749,4.41,2,53.1,0.865,11,0.4127,0.003055,2,0.3358,0.3381,0.1214,2.1,70.0,3,0,0,2024,392500.0
PROP-00264,South,Social Rental,52.330177,4.869109,5.27,2,67.4,0.1317,58,0.8089,0.003717,5,0.3785,0.3772,0.1298,7.9,46.8,3,1,1,1973,242900.0
PROP-00265,South,Home Ownership,52.352323,4.890792,2.02,4,98.9,0.7409,32,0.8528,0.004672,4,0.5983,0.1623,0.3337,6.0,49.7,6,0,1,1994,721000.0
PROP-00266,North,Home Ownership,52.390142,4.906943,2.6,4,134.8,0.2307,10,0.3351,0.003422,2,0.6571,0.6057,0.0919,3.8,55.4,2,1,0,2015,345100.0
PROP-00267,North,Private Rental,52.402381,4.909835,3.95,4,107.2,0.537,120,0.3102,0.003338,3,0.5314,0.579,0.1174,3.8,48.8,6,0,0,1906,332800.0
PROP-00268,Center,Social Rental,52.360382,4.901058,1.26,2,71.2,0.4298,10,0.9409,0.004493,4,0.7936,0.393,0.0,8.7,40.2,4,0,0,2024,354400.0
PROP-00269,South,Home Ownership,52.320416,4.863711,6.51,4,99.8,0.2856,97,0.7058,0.004143,3,0.3228,0.2545,0.1163,8.6,48.1,6,1,1,1942,413900.0
PROP-00270,South,Social Rental,52.338116,4.913361,4.08,3,70.4,0.9752,101,0.8231,0.004398,3,0.5582,0.2773,0.178,4.9,50.0,6,1,0,1947,340400.0
PROP-00271,Center,Social Rental,52.357638,4.871047,2.99,3,92.2,0.0717,7,0.9282,0.004545,3,0.7063,0.3359,0.248,4.2,53.5,1,1,0,2024,346700.0
PROP-00272,East,Social Rental,52.375906,4.932657,4.23,3,100.7,0.1928,6,0.5884,0.00381,3,0.5395,0.292,0.0724,4.9,30.0,3,0,1,2024,285600.0
PROP-00273,Center,Home Ownership,52.379336,4.881118,1.86,3,82.2,0.1996,1,0.975,0.004316,4,0.8863,0.3513,0.1528,6.1,43.6,1,1,1,2024,315000.0
PROP-00274,South,Social Rental,52.361218,4.915986,2.53,2,71.2,0.403,31,0.6672,0.004526,4,0.5983,0.0031,0.1427,6.2,62.7,5,0,0,2004,270800.0
PROP-00275,West,Private Rental,52.37052,4.830996,7.1,5,132.2,0.5101,41,0.5984,0.003655,4,0.3079,0.3676,0.2049,5.3,40.1,7,0,1,1984,498200.0
PROP-00276,West,Social Rental,52.383942,4.814597,9.06,3,86.3,0.0607,15,0.7265,0.003678,3,0.0,0.4103,0.2024,5.7,65.4,3,1,0,2010,219900.0
PROP-00277,South,Home Ownership,52.337275,4.877448,4.12,5,169.8,0.5797,32,0.6585,0.004351,4,0.3608,0.0746,0.0855,5.3,59.3,4,1,1,2012,1002800.0
PROP-00278,South,Social Rental,52.343975,4.909127,3.29,4,112.9,0.9596,47,0.7793,0.004191,4,0.6332,0.1622,0.2527,3.8,40.9,6,1,1,1984,457700.0
PROP-00279,South,Home Ownership,52.365628,4.86249,3.64,5,103.5,0.3831,39,0.7749,0.003765,4,0.6498,0.2956,0.268,4.7,52.1,6,1,0,2009,515400.0
PROP-00280,Center,Home Ownership,52.378281,4.887284,1.26,4,102.9,0.1548,6,1.0,0.004175,4,0.7627,0.3446,0.0071,8.3,63.8,2,1,0,2023,542800.0
PROP-00281,East,Private Rental,52.362196,4.930043,3.99,2,48.3,0.9616,35,0.74,0.003477,4,0.4742,0.317,0.2451,5.2,52.1,3,1,0,1994,465900.0
PROP-00282,East,Home Ownership,52.365921,4.91508,2.27,5,152.8,0.8044,2,0.6621,0.004028,3,0.6927,0.4455,0.0968,5.5,42.1,3,1,1,2024,966700.0
PROP-00283,West,Social Rental,52.378934,4.857145,4.32,4,85.7,0.1263,87,0.6692,0.003845,3,0.3821,0.4061,0.4452,3.7,50.9,7,0,1,1954,220900.0
PROP-00284,South,Social Rental,52.342779,4.908783,3.39,3,96.7,0.6292,36,0.6455,0.004111,4,0.4147,0.2588,0.2798,5.7,53.7,5,0,0,1990,340900.0
PROP-00285,East,Social Rental,52.373327,4.952899,6.44,2,69.1,0.9222,26,0.6537,0.003808,5,0.0634,0.303,0.2116,7.5,60.8,5,0,1,1999,300100.0
PROP-00286,North,Social Rental,52.394016,4.899621,2.71,3,79.5,0.3832,47,0.4072,0.003273,2,0.6637,0.5769,0.4503,4.9,51.5,7,0,1,1978,204200.0
PROP-00287,North,Home Ownership,52.39874,4.92103,4.3,2,59.5,0.4424,1,0.2831,0.003792,3,0.3846,0.6848,0.2204,2.9,60.5,1,0,0,2024,269400.0
PROP-00288,South,Home Ownership,52.332471,4.881315,4.43,2,56.0,0.7204,17,0.6973,0.004104,3,0.3089,0.134,0.1872,6.8,53.4,4,1,1,2021,428800.0
PROP-00289,Center,Private Rental,52.37406,4.877134,2.03,3,74.0,0.752,23,0.9362,0.004495,4,0.7413,0.115,0.3269,5.0,47.5,3,0,1,2024,656900.0
PROP-00290,West,Social Rental,52.362493,4.805711,9.95,3,66.9,0.0664,120,0.5416,0.004392,2,0.0401,0.2414,0.217,4.4,60.0,6,1,0,1906,186300.0
PROP-00291,East,Home Ownership,52.35021,4.927679,4.24,2,60.3,0.2685,31,0.6973,0.003968,4,0.2952,0.3142,0.0,1.7,55.9,5,1,0,2000,313100.0
PROP-00292,North,Home Ownership,52.404546,4.922517,4.9,4,108.3,0.5406,56,0.2629,0.003113,3,0.4164,0.5009,0.1163,4.9,47.2,3,0,1,1976,437200.0
PROP-00293,South,Social Rental,52.340405,4.884835,3.47,4,133.7,0.3254,2,0.646,0.004167,4,0.5819,0.5043,0.1466,6.1,43.1,1,0,0,2024,374400.0
PROP-00294,West,Social Rental,52.384847,4.813781,9.16,3,93.7,0.2541,52,0.4505,0.003925,3,0.0,0.164,0.3837,3.9,43.6,5,1,1,1982,237500.0
PROP-00295,East,Social Rental,52.3582,4.929203,4.02,2,49.1,0.8967,7,0.6191,0.003809,3,0.534,0.1634,0.3425,4.0,40.1,2,1,1,2022,312300.0
PROP-00296,North,Private Rental,52.404569,4.884964,4.0,3,100.0,0.7397,13,0.3388,0.003066,3,0.4625,0.5786,0.3987,6.0,48.7,2,0,1,2016,397200.0
PROP-00297,Center,Private Rental,52.368176,4.914083,2.13,3,93.2,0.5691,17,0.8479,0.004652,4,0.8598,0.3609,0.1318,5.7,55.6,4,1,1,2024,617000.0
PROP-00298,East,Private Rental,52.342519,4.942935,6.13,5,137.2,0.7075,11,0.6703,0.003731,3,0.3179,0.4119,0.1086,5.3,53.0,3,0,0,2017,600800.0
PROP-00299,East,Private Rental,52.349149,4.953885,6.93,2,62.5,0.5596,7,0.7167,0.00382,4,0.0,0.0758,0.2064,5.5,53.1,3,0,0,2022,397200.0
PROP-00300,East,Social Rental,52.374715,4.915879,2.38,3,93.8,0.5286,49,0.5884,0.004098,3,0.8839,0.2837,0.1446,3.8,50.9,6,1,1,1983,309600.0
PROP-00301,West,Home Ownership,52.363019,4.869219,2.96,2,72.9,0.1202,22,0.5545,0.003561,3,0.6729,0.2409,0.2595,5.7,42.9,3,0,1,2013,301000.0
PROP-00302,South,Private Rental,52.332027,4.861512,5.62,2,43.3,0.951,15,0.7361,0.00453,4,0.1798,0.3339,0.1915,9.2,62.6,3,0,0,2015,506800.0
PROP-00303,North,Social Rental,52.403667,4.90428,3.88,2,47.3,0.6233,1,0.2928,0.003324,2,0.473,0.4754,0.1031,2.4,53.3,1,0,1,2024,215700.0
